,L_MODEL1707110525,L_MODEL1707110526,L_MODEL1707110527,L_MODEL1707110528,L_MODEL1707110529,L_MODEL1707110530,L_MODEL1707110531,L_MODEL1707110532,L_MODEL1707110533,L_MODEL1707110534,L_MODEL1707110535,L_MODEL1707110536,L_MODEL1707110537,L_MODEL1707110538,L_MODEL1707110539,L_MODEL1707110540,L_MODEL1707110541,L_MODEL1707110542,L_MODEL1707110543,L_MODEL1707110688,L_MODEL1707110791,L_MODEL1707110975,L_MODEL1707111000,L_MODEL1707111001,L_MODEL1707111002,L_MODEL1707112651,L_MODEL1707112652,L_MODEL1707112653,L_MODEL1707112654,L_MODEL1707112655,L_MODEL1707112656,L_MODEL1707112657,L_MODEL1707112658,L_MODEL1707112659,L_MODEL1707112660,L_MODEL1707112661,L_MODEL1707112662,L_MODEL1707112663,L_MODEL1707112664,L_MODEL1707112665,L_MODEL1707112666,L_MODEL1707112667,L_MODEL1707112668,L_MODEL1707112669,L_MODEL1707112670,L_MODEL1707112671,L_MODEL1707112672,L_MODEL1707112673,L_MODEL1707112674,L_MODEL1707113217,S_MODEL1707112675,S_MODEL1707112676,S_MODEL1707112677,S_MODEL1707112678,S_MODEL1707112679,S_MODEL1707112680,S_MODEL1707112681,S_MODEL1707112682,S_MODEL1707112683,S_MODEL1707112684,S_MODEL1707112685,S_MODEL1707112686,S_MODEL1707112687,S_MODEL1707112688,S_MODEL1707112689,S_MODEL1707112690,S_MODEL1707112691,S_MODEL1707112692,S_MODEL1707113891,S_MODEL1707114025,S_MODEL1707114026,S_MODEL1707114027,S_MODEL1707114599,S_MODEL1707114600,S_MODEL1707114601,S_MODEL1707114602,S_MODEL1707114603,S_MODEL1707114604,S_MODEL1707114605,S_MODEL1707114606,S_MODEL1707114607,S_MODEL1707114608,S_MODEL1707114609,S_MODEL1707114610,S_MODEL1707114611,S_MODEL1707114612,S_MODEL1707114613,S_MODEL1707114614,S_MODEL1707114615,S_MODEL1707114616,S_MODEL1707114617,S_MODEL1707114618,S_MODEL1707114619,S_MODEL1707114620,S_MODEL1707114621,S_MODEL1707114622,S_MODEL1707114623,S_MODEL1707114624,S_MODEL1707114625,S_MODEL1707114626
HMR_4394,83.97650577038164,523.4114498782354,119.27452479905017,123.25209516200364,0.0,0.0,117.78212136790484,233.47373691005424,0.0,131.1508483858194,33.575262961439996,44.67676633229682,0.0,0.0,247.88560663865576,0.0,0.0,142.02889823413534,85.78436141987521,98.4061821832084,93.4569037930108,147.8147510118027,592.967874874514,94.99368249145215,191.80886178739945,92.71496393101117,623.6706366334079,277.022556256415,0.0,0.0,256.47760000000005,315.5588900000002,0.0,51.43030084723046,73.32546939619108,0.0,0.0,118.63841034570964,0.0,146.29690000000002,1.8736504841128259,313.66364,0.0,240.28137313125438,3.09719999987186,55.41243028562056,0.0,0.0,0.0,0.0,0.0,0.0,39.86725999865086,0.0,0.0,0.0,0.0,248.22078181151224,224.65411076332086,132.75500000000002,0.0,247.40465332578083,0.0,54.07817020926795,0.0,501.41349727540904,342.1115555943957,179.39336416674882,0.0,148.3330791724171,182.56675741694826,129.7202084385771,197.60903933179054,72.81310568336697,0.0,267.01162314462726,352.3752653245286,185.6760938911928,166.21685561635368,0.0,0.0,0.0,241.50996892114856,74.45229513595524,167.58419056880976,135.6640858215655,0.0,243.50138621429483,301.709746919307,0.0,202.09737386204188,252.9822167303716,2.2333369434322776,52.25296166015512,0.0,244.5240132979337,0.0,75.45538633584717,0.0,0.0
HMR_4396,-240.79487396665658,-102.56622505571502,-119.27452479905017,-121.83092555398213,-41.58332276050123,0.0,0.0,0.0,-79.9097895307185,-129.63860147799056,-92.41784524116326,-42.69448685268051,-123.09836030761676,-213.54081021955813,-247.88560663865576,0.0,-185.00801532548215,-142.02889823413534,-84.79521695841011,-142.37930121073634,-92.3792903767371,-240.93009479909745,-77.46250968538524,-103.26767623188664,-189.59719208261143,-91.64590552048783,-119.252925212157,-222.0957057004267,0.0,0.0,-265.51000000000005,-265.51000000000005,-77.51962109197623,-51.43030084723046,-153.8768446998356,0.0,-72.44619802044765,-115.90246816305235,-98.84256763461929,-119.21310000000003,0.0,-265.51000000000005,-109.01057886807274,-126.30110361869828,0.0,0.0,0.0,0.0,-81.43980617089997,-243.72845045609455,-46.717762237986335,-48.488400163718474,-39.40756689411821,-56.8740164003179,-33.91147826914454,-265.51000000000005,0.0,-265.51000000000005,-229.63258079428206,-132.75500000000002,-140.80679850353238,-244.55193123835872,-265.51000000000005,-65.00445701143524,-26.876928539156758,-58.07545831715669,-88.82846582381879,-249.495274320016,-50.509984614429285,-66.2346577140345,-182.56675741694826,-129.7202084385771,-158.49442641090894,-72.81310568336697,0.0,-173.19827493320344,-233.69742429769798,-56.46589913758907,-166.21685561635368,-150.8643361174426,-177.70135060753336,-127.48770501076623,-241.50996892114856,-73.59381610599968,0.0,-135.6640858215655,-48.3119883221018,-230.9436751853624,-77.13114522047982,-61.610128812084405,-242.93037283808818,-116.29462881369558,-122.20773319282324,-51.65045408458071,-338.8567264369091,-265.51000000000005,-73.65561164184865,-74.58534107064435,-55.77736500342544,-38.68011940125324
HMR_4521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1129740095805865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.335745846146052,0.0,0.0,0.0,0.0,0.0
HMR_7745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.56127446352029,0.0,0.0,0.0,0.0,0.0,-201.01318831904632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.320397002285026e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162.55384846127447,0.0,0.0,0.0,-49.636836331289025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_7747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.56127446352029,0.0,0.0,0.0,0.0,0.0,201.01318831904632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.320397002285026e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.55384846127447,0.0,0.0,0.0,49.636836331289025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_7748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.478621237799551,0.0,0.0,0.0,0.0,0.0,7.320397002285026e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.039613253960845e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.083186702066342,-57.662770906544296,0.0,0.0,0.0
HMR_7749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.56127446352029,0.0,0.0,0.0,0.0,0.0,201.01318831904632,0.0,0.0,0.0,0.0,0.0,-9.478621237799551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.55384846127447,0.0,0.0,0.0,49.636836331289025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.039613253960845e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.083186702066342,57.662770906544296,0.0,0.0,0.0
HMR_3989,0.0,261.7057249391177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.94280331932788,-2.2204460492503132e-17,0.0,0.0,0.0,0.0,0.0,0.0,197.65595829150467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4837,0.0,0.0,0.0,61.62604758100182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.728451896505405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.23880000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.22255391510558,0.0,0.0,0.0,231.47324285860168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.69668208337441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_9727,240.79487396665658,102.56622505571502,238.54904959810034,121.83092555398213,41.58332276050123,75.6516130121611,117.78212136790484,226.33026482799252,79.9097895307185,129.63860147799056,94.36625916932807,169.93252764849763,123.09836030761676,213.54081021955813,247.88560663865576,265.51000000000005,185.00801532548215,142.02889823413534,84.79521695841011,240.78548339394473,92.3792903767371,240.93009479909745,77.46250968538524,103.26767623188664,189.59719208261143,91.64590552048783,119.252925212157,222.0957057004267,57.41104320982072,206.8116892798879,265.51000000000005,265.51000000000005,77.51962109197623,102.86060169446093,153.8768446998356,114.61354362931125,72.44619802044765,234.54087850876198,98.84256763461929,265.51000000000005,160.62021827353618,265.51000000000005,109.01057886807274,126.30110361869828,265.51000000000005,265.51000000000005,81.03790696645362,124.34062494787598,81.43980617089997,243.72845045609455,46.717762237986335,265.51000000000005,39.40756689411821,56.8740164003179,33.91147826914454,265.51000000000005,102.1546463521824,265.51000000000005,229.63258079428206,265.51000000000005,140.80679850353238,244.55193123835872,265.51000000000005,65.00445701143524,26.876928539156758,58.07545831715669,88.82846582381879,249.49527432001602,50.509984614429285,66.2346577140345,182.56675741694826,129.7202084385771,83.37572619471663,72.81310568336697,243.04471665991508,173.19827493320344,233.69742429769798,56.46589913758907,166.21685561635368,150.8643361174426,177.70135060753336,127.48770501076623,241.50996892115177,73.59381610599968,204.5260512810236,135.6640858215655,48.3119883221018,230.9436751853624,77.13114522047982,61.610128812084405,242.93037283808818,116.29462881369558,122.20773319282324,51.65045408458071,229.0425703263635,265.51000000000005,73.65561164184865,74.58534107064435,55.77736500342544,38.68011940125324
HMR_8568,27.992168590127214,0.0,0.0,0.0,0.0,0.0,0.0,2.3811573606872427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.397349408170406,0.0,28.594787139958402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.441823132063693,0.0,0.0,0.0,0.0,0.0,54.80916631512911,0.0,95.69235111410657,0.0,0.0,0.0,0.0,0.0,0.0,27.131758855539722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_8570,27.992168590127214,0.0,0.0,0.0,0.0,0.0,0.0,2.3811573606872427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.397349408170406,0.0,28.594787139958402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.441823132063693,0.0,0.0,0.0,0.0,0.0,54.80916631512911,0.0,95.69235111410657,0.0,0.0,0.0,0.0,0.0,0.0,27.131758855539722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_8572,27.992168590127214,0.0,0.0,0.0,0.0,0.0,0.0,2.381157360687243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.397349408170406,0.0,28.594787139958402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.441823132063693,0.0,0.0,0.0,0.0,0.0,54.80916631512911,0.0,95.69235111410657,0.0,0.0,0.0,0.0,0.0,0.0,27.131758855539722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_8574,27.992168590127214,0.0,0.0,0.0,0.0,0.0,0.0,2.381157360687243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.397349408170406,0.0,28.594787139958402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.441823132063693,0.0,0.0,0.0,0.0,0.0,54.80916631512911,0.0,95.69235111410657,0.0,0.0,0.0,0.0,0.0,0.0,27.131758855539722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_8576,27.992168590127214,0.0,0.0,0.0,0.0,0.0,0.0,2.381157360687243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.397349408170406,0.0,28.594787139958402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.441823132063693,0.0,0.0,0.0,0.0,0.0,54.80916631512911,0.0,95.69235111410657,0.0,0.0,0.0,0.0,0.0,0.0,27.131758855539722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_8578,27.992168590127214,0.0,0.0,0.0,0.0,0.0,0.0,2.3811573606872423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.397349408170406,0.0,28.594787139958402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.441823132063693,0.0,0.0,0.0,0.0,0.0,54.80916631512911,0.0,95.69235111410657,0.0,0.0,0.0,0.0,0.0,0.0,27.131758855539722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_8581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.65595829150467,0.0,0.0,30.904987977003724,0.0,92.34085208547167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.470810095206854,0.0,0.0,0.0,0.0,0.0,0.0,13.289086666216953,0.0,0.0,0.0,0.0,0.0,74.88470358777361,0.0,0.0,0.0,0.0,18.02605673642265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.240069479525694,40.830113038532744,24.27103522778899,0.0,89.00387438154242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.81743171198508,55.86139685626992,0.0,0.0,81.16712873809827,0.0,0.0,0.0,0.0,243.0116904348988,31.58468048899177,0.0,0.0,0.0,0.0,0.0,0.0
HMR_8591,27.992168590127214,0.0,0.0,0.0,0.0,0.0,0.0,2.3811573606872423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.397349408170406,0.0,28.594787139958402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.441823132063693,0.0,0.0,0.0,0.0,0.0,54.809166315129104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_8580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.69235111410657,0.0,0.0,0.0,0.0,0.0,0.0,27.131758855539722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_8582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.69235111410657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_8587,27.992168590127214,0.0,0.0,0.0,0.0,75.03389168725556,0.0,2.3811573606872423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.397349408170406,171.52104327659083,28.594787139958402,0.0,0.0,0.0,0.0,47.496841245726074,95.90443089369973,30.904987977003724,311.83531831670393,92.34085208547167,0.0,0.0,0.0,157.7794450000001,0.0,0.0,24.441823132063693,0.0,0.0,0.0,0.0,0.0,54.809166315129104,0.0,0.0,0.0,26.367018165580443,18.470810095206854,0.0,0.0,0.0,0.0,0.0,57.15140378370212,13.289086666216953,0.0,0.0,0.0,0.0,124.11039090575612,74.88470358777361,0.0,0.0,123.70232666289041,0.0,18.02605673642265,0.0,250.70674863770452,171.05577779719786,0.0,0.0,0.0,91.28337870847413,43.240069479525694,40.830113038532744,24.27103522778899,0.0,89.00387438154242,176.1876326622643,92.8380469455964,33.7904175809837,0.0,0.0,0.0,120.75498446057405,24.81743171198508,55.86139685626992,67.83204291078275,0.0,81.16712873809827,150.8548734596535,0.0,101.04868693102094,126.4911083651858,243.0116904348988,31.58468048899177,0.0,122.26200664896685,0.0,37.72769316792358,0.0,0.0
HMR_3944,240.79487396665658,102.56622505571502,119.27452479905017,121.83092555398213,41.58332276050123,0.0,0.0,0.0,79.9097895307185,129.63860147799056,94.36625916932807,42.69448685268051,123.09836030761676,213.54081021955813,247.88560663865576,0.0,185.00801532548215,142.02889823413534,84.79521695841011,142.37930121073634,92.3792903767371,240.93009479909745,77.46250968538524,103.26767623188664,189.59719208261143,91.64590552048783,119.252925212157,222.0957057004267,0.0,0.0,265.51000000000005,265.51000000000005,77.51962109197623,51.43030084723046,153.8768446998356,0.0,72.44619802044765,115.90246816305235,98.84256763461929,119.21310000000003,0.0,265.51000000000005,109.01057886807274,126.30110361869828,0.0,265.51000000000005,0.0,0.0,81.43980617089997,243.72845045609455,46.717762237986335,48.488400163718474,39.40756689411821,56.8740164003179,33.91147826914454,265.51000000000005,0.0,265.51000000000005,229.63258079428206,132.75500000000002,140.80679850353238,244.55193123835872,265.51000000000005,65.00445701143524,26.876928539156758,58.07545831715669,88.82846582381879,249.495274320016,50.509984614429285,66.2346577140345,182.56675741694826,129.7202084385771,158.49442641090894,72.81310568336697,0.0,173.19827493320344,233.69742429769798,56.46589913758907,166.21685561635368,150.86433611744258,177.70135060753336,127.48770501076623,241.50996892115313,73.59381610599968,0.0,135.6640858215655,48.3119883221018,230.9436751853624,77.13114522047982,61.610128812084405,242.93037283808818,116.29462881369558,122.20773319282324,51.65045408458071,338.8567264369091,265.51000000000005,73.65561164184865,74.58534107064435,55.77736500342544,38.68011940125324
HMR_4128,0.0,0.0,119.27452479905017,0.0,0.0,75.6516130121611,117.78212136790484,226.33026482799252,0.0,0.0,0.0,127.23804079581711,0.0,0.0,0.0,265.51000000000005,0.0,0.0,0.0,98.4061821832084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.41104320982072,206.8116892798879,0.0,0.0,0.0,51.43030084723046,0.0,114.61354362931125,0.0,118.63841034570963,0.0,146.29690000000002,160.62021827353618,0.0,0.0,0.0,265.51000000000005,0.0,81.03790696645362,124.34062494787598,0.0,0.0,0.0,217.02159983628158,0.0,0.0,0.0,0.0,102.1546463521824,0.0,0.0,132.75500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.04471665991508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.5260512810236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4130,0.0,0.0,119.27452479905017,0.0,0.0,75.6516130121611,117.78212136790484,226.33026482799252,0.0,0.0,0.0,127.23804079581711,0.0,0.0,0.0,265.51000000000005,0.0,0.0,0.0,98.4061821832084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.41104320982072,206.8116892798879,0.0,0.0,0.0,51.43030084723046,0.0,114.61354362931125,0.0,118.63841034570964,0.0,146.29690000000002,160.62021827353618,0.0,0.0,0.0,265.51000000000005,0.0,81.03790696645362,124.34062494787598,0.0,0.0,0.0,217.02159983628158,0.0,0.0,0.0,0.0,102.1546463521824,0.0,0.0,132.75500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.04471665991508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.5260512810236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0137160822651,1000.0000000000019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.8147510118027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0420343392821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3330791724171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.63602045438628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4230178252706858e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43537140428716e-13,0.0
HMR_4415,0.0,0.0,119.27452479905017,0.0,0.0,0.0,117.78212136790484,226.33026482799252,0.0,0.0,0.0,127.23804079581711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4061821832084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.43030084723046,0.0,0.0,0.0,118.63841034570964,0.0,146.29690000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.34062494787598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.75500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
