,SKM_old_train_01.xml,SKM_old_train_02.xml,SKM_old_train_03.xml,SKM_old_train_04.xml,SKM_old_train_05.xml,SKM_old_train_06.xml,SKM_old_train_07.xml,SKM_old_train_08.xml,SKM_old_train_09.xml,SKM_old_train_10.xml,SKM_old_train_11.xml,SKM_old_train_12.xml,SKM_old_untr_01.xml,SKM_old_untr_02.xml,SKM_old_untr_03.xml,SKM_old_untr_04.xml,SKM_old_untr_05.xml,SKM_old_untr_06.xml,SKM_old_untr_07.xml,SKM_old_untr_08.xml,SKM_old_untr_09.xml,SKM_old_untr_10.xml,SKM_old_untr_11.xml,SKM_old_untr_12.xml
ASPTAm,0.0,0.0,0.0,-19.590823687831346,-19.35583378324381,-0.17852990898036283,0.0,-34.835596638446056,-3.75591581915215,-3.7559158191521305,-10.218696683170371,0.0,-26.570231375732163,-10.83567920061001,0.0,0.0,0.0,-3.755915819152148,0.0,0.0,-9.547559915054966e-14,-1.8788747755029316,-3.7559158191521536,-2.1316282072803006e-14
B_MANNASEly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.209502792867998e-16,-2.6021453470832056e-31,0.048566935476840684,6.061299841147783e-18,0.0,-2.761356411511803e-16,0.0,0.0,0.0,-2.9605947323337506e-16,0.0,1.4809524362910584,1.2028881258799704e-14,-1.3493106296319939e-14,0.0,1.151098105667092,0.0
BDHm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.781104135558204,-25.406652081241486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDMT_U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.209502792867998e-16,0.0,0.048566935476840684,-2.233916261402119e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4809524362910584,-7.038515796818136e-15,0.0,0.0,1.151098105667092,0.0
BILIRED,0.0,0.40961174241719456,0.0,0.0,0.0,0.6096721249645347,0.0,1.6683000138222912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910663883880232,0.0,0.0,0.0,0.03361844499134965,0.0,9.43689570931382e-16,0.0
C14STRr,0.0,0.0,0.0,0.0,0.0,0.1785299089803627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C160CPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.723077596939862,0.0,0.0,0.0,0.0,2.755410149951852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C160CPT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.755410149951852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C161CPT1,3.472304087986743,0.0,0.0,0.0,13.714265096533222,1.0969761847416024e-16,0.0,0.0,0.0,1.2393187251629676e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7982553769388332e-14,0.0,0.0,0.0,0.0,0.0
C161CPT2,3.472304087986743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2393187251629676e-16,-1.2893599520172646e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C180CPT1,0.0,0.7923856954522086,0.0,-6.661338147750939e-16,0.0,0.0,15.242231298551449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C180CPT2,0.0,0.7923856954522086,0.0,-6.661338147750939e-16,0.0,0.0,15.242231298551449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C181CPT1,0.0,0.0,28.901168439773567,0.0,0.0,0.0,0.0,0.0,18.20537824260488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09920755520438,-1.7982553769388332e-14,21.24243941878776,28.15344767524215,0.0,0.0,7.070811831564376
C204CPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.5368107509781401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5368107509781368,0.5368107509782388,0.5368107509781505,0.0,0.0,0.0
C204CPT2,0.0,0.5368107509781322,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.5368107509781401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5368107509781368,0.5368107509782388,0.5368107509781505,0.0,0.0,0.0
C226CPT1,0.0,0.16630007972999314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166300079729987,0.0,0.0,0.166300079729987,0.0,0.0,0.0,0.0,0.0,0.166300079729987,0.166300079729987,0.166300079729987,0.0,0.0,0.0
C226CPT2,0.0,0.16630007972999314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166300079729987,0.0,0.0,0.166300079729987,0.0,0.0,0.0,0.0,0.0,0.166300079729987,0.166300079729987,0.166300079729987,0.0,0.0,0.0
C3STDH1Pr,0.0,0.0,0.0,0.0,0.0,0.1785299089803627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3STKR2r,0.0,0.0,0.0,-3.463895836830489e-14,0.0,0.1785299089803627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4STMO1r,0.0,0.0,0.0,0.0,0.0,0.1785299089803627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4STMO2Pr,0.0,0.0,0.0,-3.463895836830489e-14,0.0,0.1785299089803627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CATm,0.0,0.0,0.0,0.0,2.893206683402573e-15,0.0,0.0,1.8779579095760255,-2.7755575615628914e-17,1.8779579095760648,-5.4734826581858287e-17,1.877957909576101,0.0,0.0,0.0,1.8779579095760635,1.877957909576076,0.0,0.0,2.0729633752516645e-13,0.0,0.9394373877514658,1.8779579095760768,-3.108624468950697e-15
CATp,0.0,5.005862481978898e-15,0.0,6.952997427015346e-15,0.0,4.447531339390916,0.0,2.0702426394542068e-14,0.0,3.098296812907417e-16,0.18745602956395782,0.0,3.752953011740738,9.888743191758966,8.231495150856698,8.123170237403748,0.08315003986500602,2.0043189911900448,3.825930310786813e-15,-1.6750173838645038e-13,-1.5419764230904966e-16,0.0,-2.6306871496435354e-14,0.0
CDIPTr,0.0,0.0,0.0,0.0,-11.331176063561095,-5.329070518200751e-15,0.0,0.0,7.8963023341303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.310377107905509e-05,0.0,3.505243931220953e-15,4.930380657631324e-32,0.0
CDS,0.0,0.0,6.941641309086229,0.0,0.0,0.0,0.0,0.0,7.8963023341303,0.0,0.0,0.0,0.0,0.0,0.0,1.4470383148237886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDSm,0.0,0.0,0.0,0.0,0.0,0.0,4.165629543797313e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.310377107905509e-05,0.0,0.0,0.0,14.226609279291855
CEPTC,0.0,0.0,0.0,0.0,0.0,14.226609279292513,0.0,0.0,1.0042337332076082e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3932502579017065e-15,0.0,0.0,1.1573575674959146e-16,0.0,0.0,0.0,0.0
CHLPCTD,0.0,0.0,0.0,0.0,0.0,14.226609279292513,0.0,0.0,1.0042337332076082e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3932502579017065e-15,0.0,0.0,1.1573575674959146e-16,0.0,0.0,0.0,0.0
CHOLK,0.0,0.0,0.0,0.0,0.0,14.226609279292513,4.165629543797313e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3932502579017065e-15,0.0,0.0,0.0,0.0,0.0,0.0,14.226609279291855
CITL,0.0,10.817157533684654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.448864285895812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COQ3m,0.0,1.092341083550272,0.0,0.0,0.0,0.3218117957554835,0.0,0.0,0.0,0.0,1.1186848111757777,0.0,4.310377107918566e-05,0.0,0.0,0.0,2.8271722385957245,0.0,0.0,0.0,4.560688497471056,0.0,5.921189464667484e-16,2.9629216026180307
COQ5m,0.0,1.092341083550272,0.0,0.0,0.0,0.3218117957554835,0.0,0.0,0.0,0.0,1.1186848111757777,0.0,4.310377107918567e-05,0.0,0.0,0.0,2.8271722385957245,0.0,0.0,0.0,4.560688497471056,0.0,5.921189464667484e-16,2.9629216026180307
COQ6m,0.0,1.092341083550272,0.0,0.0,0.0,0.3218117957554835,0.0,0.0,0.0,0.0,1.1186848111757777,0.0,4.310377107918567e-05,0.0,0.0,0.0,2.8271722385957245,0.0,0.0,0.0,4.560688497471056,0.0,5.921189464667484e-16,2.9629216026180307
COQ7m,0.0,1.092341083550272,0.0,0.0,0.0,0.3218117957554835,0.0,0.0,0.0,0.0,1.1186848111757777,0.0,4.310377107918566e-05,0.0,0.0,0.0,2.8271722385957245,0.0,0.0,0.0,4.560688497471056,0.0,5.921189464667484e-16,2.9629216026180307
COUCOAFm,0.0,1.092341083550272,0.0,0.0,0.0,0.3218117957554835,0.0,0.0,0.0,-1.1572889752862264e-15,1.1186848111757777,0.0,4.310377107918566e-05,0.0,0.0,0.0,2.8271722385957245,0.0,0.0,0.0,4.560688497471056,0.0,5.921189464667484e-16,2.9629216026180307
CPPPGO,0.0,0.40961174241719456,0.0,0.0,0.0,0.6096721249645347,0.0,1.6683000138222912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910663883880232,0.0,0.0,1.387778780780181e-17,0.03361844499134965,0.0,9.43689570931382e-16,0.0
CSm,81.22945241665722,71.55473994065642,1.8147381633096167,44.720395254831686,34.51619207260307,45.54254875532302,17.707784246592723,60.72243734618801,68.2666711189908,49.50773616078223,50.45923663266122,73.37566254981948,90.07780064594877,30.12933684653602,58.98111534264879,2.89407662964767,55.02866940750018,60.75754972210558,86.07936344278625,59.98423548378795,24.447891286592977,71.46428245024845,66.57313487205877,26.4465100119736
CSNAT2x,4.3834520424185084e-05,1.754100860437926e-14,0.0,0.0,0.0,-1.3309474079303163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNATm,0.0,0.0,0.0,6.845572908483401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88046784393673e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNATp,0.0,-8.024562106102077e-14,2.9136968856960856,6.845572908483405,0.0,1.3309474079303163,0.0,-1.3088996408677353e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.485812565577522e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNATr,0.0,8.024562106102077e-14,-2.9136968856960856,-3.332979669176065e-15,0.0,-1.3309474079303163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.485812565577522e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTPS2,0.0,0.0,0.0,0.0,4.759689205044365,0.0,0.0,0.0,0.0,1.8779579095760652,0.0,0.0,-5.467485694793372e-15,0.0,0.0,0.0,-9.149931437392115e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.5276668818842154e-13
CYSO,3.755588156373016,0.0,3.755915819152151,3.755915819152151,0.0,3.75591581915215,3.7559158191521496,3.7559158191520514,3.75591581915215,3.7559158191521305,0.7263698224070445,3.755915819152202,3.755915819152151,3.7559158191521624,3.75591581915215,3.755915819152127,3.75591581915215,3.7559158191521473,0.0,0.0,9.547559915054966e-14,1.8788747755029316,3.7559158191521536,3.755915819152149
CYSTA,0.0,0.0,0.0,3.755915819152151,0.0,3.75591581915215,0.0,0.0,0.0,0.0,0.0,0.0,3.755915819152151,3.7559158191521624,3.7559158191521487,0.0,0.0,3.7559158191521633,0.0,0.0,9.547559915054966e-14,0.0,0.0,3.755915819152157
CYTD,0.0,0.0,0.0,0.0,4.759689205044365,0.0,0.0,0.0,0.0,1.8779579095760652,1.0210233987582547e-17,0.0,-7.289980926391162e-15,0.0,0.0,0.0,2.3932502579017065e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTDK2m,0.0,0.0,0.0,0.0,0.0,0.0,4.165629543797313e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.310377107905509e-05,0.0,0.0,4.930380657631324e-32,14.226609279291855
CYTK1,0.0,0.0,0.0,0.0,0.0,14.226609279292513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.223549966172772,0.0,0.0,0.0,0.0
CYTK10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8963023341304,0.0,1.0368067357934954e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTK12,0.0,0.0,0.0,0.0,-4.759689205044365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.482402836877623e-14,0.0,0.0,0.0
CYTK14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002508e-14,0.0,0.0,0.0,-0.5929208117699784
CYTK1m,0.0,0.0,0.0,0.0,0.0,0.0,4.165629543797313e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.310377107905509e-05,0.0,0.0,4.930380657631324e-32,14.226609279291855
CYTK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.99939691440156,7.579122514774402e-14,15.412450902831806
CYTK3,0.0,0.0,6.941641309086229,0.0,-4.759689205044365,0.0,0.0,0.0,0.0,-3.7559158191521305,-2.0420467975165097e-17,0.0,8.784828231929842,17.65767574467581,0.0,1.447038314823835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.99939691440156,0.0,0.0
CYTK5,0.0,0.0,0.0,0.0,4.759689205044365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002508e-14,0.0,0.0,0.0,-14.819530091061678
CYTK6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8779579095760652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.21828001184063,0.0,0.0,0.0,0.0,4.252488873728178e-15,-17.65767574467581,0.0,0.0,0.0,0.0,0.0,-11.223549966172756,0.0,0.0,0.0,0.0
CYTK8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.784828231929838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0626169922907126e-14,0.0,0.0,-1.281986134016087e-16
CYTK9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.21828001184063,0.0,0.0,-1.5783337035240633e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.794863839447385e-14,0.0,0.0,0.0
DAGK_hs,-3.033292262140039,0.0,0.0,-4.544179626057787,-4.648540625516108,-14.226609279292513,-3.5602365111643124,-4.86276832996393,0.0,-15.015483410540183,-2.4359763506307917,-8.935145089657443,-9.575972617998351,0.0,-5.117322724395133,0.0,0.0,-33.969424439615864,0.0,-16.83565261203744,-3.4993062218475453e-15,0.0,-5.329070518200751e-15,0.0
DESAT16_2,0.0,0.0,4.561735692396073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.60744483166646,0.0,0.0,0.0,0.0,0.0,6.382357250061987,0.0,0.0,16.22010626554134,26.588540321988337,0.0
DESAT18_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.259480907525537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.676258410294483e-15,0.0
DESAT18_5,0.0,0.0,0.0,1.9678862297868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DESAT18_6,0.0,0.0,0.0,0.0,0.0,4.6074255521944e-15,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.266801988768512,0.0
DGAT,3.033292262140039,1.638578473230028,0.0,0.0,4.648540625516108,0.0,0.0,4.86276832996393,0.0,0.0,2.4359763506307917,0.0,9.575972617998351,0.0,5.117322724395133,14.454585591414622,2.373491007442899,33.969424439615864,0.0,14.555646750196189,0.0,0.0,0.0,0.0
DGULND,0.0,0.0,0.0,-2.3092638912203256e-14,11.488180837818538,0.0,1.1354691753339763,3.7660477998047956,0.0,0.8742048385832634,1.6802952977626354e-17,0.0,0.0,17.65767574467581,0.0,0.0,0.0,0.0,0.0,5.611796534971913,0.06723688998269539,1.1368683772161603e-13,0.0,14.81953009106153
DHCR241r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166300079729987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHCR71r,0.0,0.0,0.0,0.0,0.0,0.1785299089803627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHDPBMTm,0.0,1.092341083550272,0.0,0.0,0.0,0.3218117957554835,0.0,0.0,-6.038102117066222e-14,0.0,1.1186848111757777,0.0,4.310377107918567e-05,0.0,0.0,0.0,2.8271722385957245,0.0,0.0,-3.9502932662351146e-17,4.560688497471056,0.0,5.921189464667484e-16,2.9629216026180307
DHFR,-0.00026300712254233,-0.00026300712254201386,-0.000129311313237557,-0.00026300712254233,-0.00026300712254233,-0.000133695809304773,-0.00013369580930418088,-0.00026300712254233,0.0,-0.00026300712254233,-0.00026300712254233,-0.000133695809304773,-0.00026300712254233,-0.00026300712254233,-0.00026300712254233,-0.00026300712254233,0.0,-0.00026300712254233,0.0,-0.00026300712254233,-7.143171971941308,0.0,0.0,-0.00026300712254233
DMATT,0.0,1.092341083550272,0.0,0.0,0.0,0.678871613716209,0.0,0.0,0.0,0.0,1.1186848111757777,0.0,4.310377107918566e-05,0.0,0.0,0.0,2.8271722385957245,0.0,0.0,0.0,4.560688497471056,0.0,5.921189464667482e-16,2.9629216026180307
DMNONCOACRNCPT1,-4.3834520424185084e-05,0.0,0.0,0.0,0.0,1.3309474079303163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOLASNT_Uer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.209502792867998e-16,0.0,0.048566935476840684,-2.233916261402119e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4809524362910584,-7.038515796818136e-15,0.0,0.0,1.151098105667092,0.0
DOLDPP_Uer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.209502792867998e-16,0.0,0.048566935476840684,-2.233916261402119e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4809524362910584,-7.038515796818136e-15,0.0,0.0,1.151098105667092,0.0
DOLPGT1_Uer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.209502792867998e-16,0.0,0.048566935476840684,-2.233916261402119e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4809524362910584,0.0,0.0,0.0,1.151098105667092,0.0
DOLPGT2_Uer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.209502792867998e-16,0.0,0.048566935476840684,-2.233916261402119e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4809524362910584,0.0,0.0,0.0,1.151098105667092,0.0
DOLPGT3_Uer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.209502792867998e-16,0.0,0.048566935476840684,-2.233916261402119e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4809524362910584,-7.142354747180875e-15,0.0,0.0,1.151098105667092,0.0
DOLPMT_U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2838011171471992e-15,0.0,0.19426774190736273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.923809745164234,0.0,0.0,0.0,4.604392422668368,0.0
DOLPMT1_Uer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.209502792867998e-16,0.0,0.048566935476840684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4809524362910584,0.0,0.0,0.0,1.151098105667092,0.0
DOLPMT2_Uer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.209502792867998e-16,0.0,0.048566935476840684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4809524362910584,0.0,0.0,0.0,1.151098105667092,0.0
DOLPMT3_Uer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.209502792867998e-16,0.0,0.048566935476840684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4809524362910584,0.0,0.0,0.0,1.151098105667092,0.0
DOLPMT4_Uer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.209502792867998e-16,0.0,0.048566935476840684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4809524362910584,0.0,0.0,0.0,1.151098105667092,0.0
DPHMBDCm,0.0,1.092341083550272,0.0,0.0,0.0,0.3218117957554835,0.0,0.0,0.0,0.0,1.1186848111757777,0.0,4.310377107918567e-05,0.0,0.0,0.0,2.8271722385957245,0.0,0.0,0.0,4.560688497471056,0.0,5.921189464667484e-16,2.9629216026180307
DPPS,0.0,1.092341083550272,0.0,0.0,-2.755434936573879e-16,0.3218117957554835,0.0,5.0696161142599e-14,0.0,-3.274741947609146e-14,1.1186848111757777,0.0,4.310377107918566e-05,0.0,0.0,0.0,2.8271722385957245,0.0,0.0,1.2953862984292967e-14,4.560688497471056,0.0,5.921189464667484e-16,2.9629216026180307
DUTPDPm,0.0,0.0,0.0,0.0,0.0,0.0,395.0560961715169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.149931437392115e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBP1r,0.0,0.0,0.0,0.0,0.0,0.1785299089803627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH12m,0.0,0.0,0.0,0.0,0.0,0.0,34.457127740007216,0.0,0.0,0.0,0.0,0.0,0.0,10.835679200610011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH1m,-3.7556977426741214,-19.11788059625335,-38.5987471995939,-35.14771557820169,-17.877601994836432,0.0,0.0,-44.701611544315696,0.0,0.0,-29.940037598577817,0.0,-30.786795264963455,-40.669919721911,0.0,-23.707259273923096,0.0,-41.27903690361926,0.0,-21.945550249496073,-33.019895404253525,-32.945608608929106,-21.198255792333832,-8.732612679424868
ECOAH9m,0.0,0.0,0.0,28.921675132592224,0.0,0.0,0.0,0.0,0.0554333599100059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.709538302797775,0.0,7.759742514484041,0.0,0.0,28.92167513259217,13.904244867081607
ELAIDCPT1,0.0,0.0,0.0,1.9678862297868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELAIDCPT2,0.0,0.0,28.901168439773567,1.9678862297868365,3.552713678800501e-15,0.0,0.0,0.0,18.20537824260488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09920755520438,-1.7982553769388332e-14,21.24243941878776,28.15344767524215,0.0,0.0,7.070811831564376
ENGASE2ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.369806099505962e-16,0.048566935476840684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4809524362910584,0.0,0.0,0.0,1.151098105667092,0.0
ENO,0.0,-4.9154724125676665,-13.922395050650987,0.0,-27.31089275263831,0.8221535004913344,-3.9885044316212137,0.0,-7.896302334130133,-17.929499539150886,-2.1510149568372202e-17,0.0,0.0,-14.591058408295702,14.260720087817097,-3.755915819152127,0.0,-0.3459853882813944,-26.6571438532391,0.0,0.0,-2.441071645849586e-13,-27.62635453601019,0.0
ETF,112.09893223112113,0.0,0.0,50.91793811394783,0.0,0.0,74.18487163719371,0.0,0.0,0.0,0.0,0.0,0.0,76.65212796794627,0.0,0.0,0.0,67.47516508138305,0.0,0.0,0.0,49.805464823716264,65.74843637176801,0.0
ETFQO,112.09893223112113,0.0,0.0,50.91793811394783,0.0,0.0,74.18487163719371,0.0,0.0,0.0,0.0,0.0,0.0,76.65212796794627,0.0,0.0,0.0,67.47516508138305,0.0,0.0,0.0,49.805464823716264,65.74843637176801,0.0
ETHP,0.0,0.0,0.0,0.0,0.0,0.0,4.165629543797313e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1573575674959146e-16,0.0,0.0,0.0,14.226609279291855
FACOAL150,0.0,2.89407662964767,0.0,0.0,2.89407662964767,0.0,0.0,0.0,0.0,0.0,0.0,2.89407662964767,0.0,0.0,0.0,2.89407662964767,0.0,2.89407662964767,0.0,0.0,0.0,0.0,0.0,2.894076629647671
FACOAL160i,5.451707852078188,0.0,0.0,1.9678862297867672,20.920745081150006,13.663223978864917,0.0,11.960295942669662,15.792604668260399,0.0,0.0,0.0,21.60744483166646,0.0,0.0,46.257833403891446,0.0,92.78506719036105,15.888836816102442,14.239939266478839,0.0,16.22010626554134,21.332745536255988,28.45321855858371
FACOAL161,7.120473022328671,4.915735419689953,7.12047302232873,9.088359252115575,20.834738118861907,0.0,22.362704320880148,0.0,0.0,7.1204730223287065,7.1204730223287305,13.270783912385031,7.120473022328713,0.0,7.1204730223287,0.0,7.1204730223287,9.12320612848658,7.120473022328702,7.120473022328683,0.0,7.120473022328855,7.120473022328701,0.0
FACOAL170,0.0,0.0,0.0,0.0,1.77952492310981,0.0,0.0,0.0,0.0,0.0,0.0,1.77952492310981,0.0,0.0,0.0,0.0,0.0,1.77952492310981,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL180i,0.0,-1.824800887733455e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9554972767035617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
